Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"School enrollment, secondary (% net)",SE.SEC.NENR,South Africa,ZAF,..,58.85436,..,..,..,..,90.54401,..,71.92661,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,South Sudan,SSD,..,..,5.0784,..,..,..,5.48403,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Spain,ESP,..,88.76119,89.39714,89.80611,90.5337,91.42704,92.77119,94.94198,96.87779,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sri Lanka,LKA,..,..,85.2998,..,..,..,..,..,89.04229,91.03783,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Kitts and Nevis,KNA,..,95.96279,95.24622,79.1808,97.78965,97.13024,98.37622,98.00256,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Lucia,LCA,..,62.29479,81.23662,80.93965,80.11243,..,80.79577,78.60232,80.81903,81.31252,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Vincent and the Grenadines,VCT,..,67.9226,..,..,85.54762,87.38822,84.82507,89.72899,90.47261,89.47196,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sudan,SDN,..,..,31.4995,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Suriname,SUR,..,..,50.99553,51.9546,54.05382,55.31381,57.78983,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sweden,SWE,84.8464,95.51994,91.5596,92.53922,94.47021,96.67425,99.64163,99.06336,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Switzerland,CHE,77.33685,84.66111,83.20701,81.17079,83.55855,84.47933,85.13441,85.82816,85.32946,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Syrian Arab Republic,SYR,..,39.32775,68.82457,72.30405,48.50187,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tajikistan,TJK,..,70.18143,83.21746,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tanzania,TZA,..,..,..,..,..,..,..,23.93899,24.55251,26.54777,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Thailand,THA,..,..,79.4745,76.52904,..,78.79973,77.27069,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Timor-Leste,TLS,..,..,43.67477,45.19743,45.28738,48.53262,52.64272,57.17904,60.61502,62.73563,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Togo,TGO,..,23.46562,..,..,..,..,..,..,41.01339,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tonga,TON,81.85156,..,..,86.01662,80.76551,80.76477,82.07469,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Turkey,TUR,44.26098,64.45987,84.20113,81.2314,86.87212,87.44485,86.64416,85.28003,87.22819,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tuvalu,TUV,..,..,..,..,..,68.02097,69.73008,58.50727,..,66.72794,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Ukraine,UKR,..,93.57133,84.20284,84.48572,85.02414,85.67634,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,United Arab Emirates,ARE,..,..,..,..,..,..,..,87.06773,92.79992,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,United Kingdom,GBR,78.43803,94.68536,92.958,90.8005,93.84317,97.18701,98.13521,..,97.13247,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,United States,USA,..,..,89.75284,89.29903,89.46575,89.86874,91.27156,92.18317,92.45022,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Uruguay,URY,..,..,73.45892,74.70228,..,76.6716,81.60692,83.27916,88.21273,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Uzbekistan,UZB,..,..,86.60566,88.29952,88.51988,88.07015,88.74141,89.80656,90.85635,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Vanuatu,VUT,..,33.31785,..,..,..,..,48.94452,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,"Venezuela, RB",VEN,..,51.45313,73.03338,74.79369,75.07477,75.72595,74.55316,73.3043,73.24477,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,West Bank and Gaza,PSE,..,74.67093,81.3884,81.75054,81.78292,82.22385,83.72251,85.18335,87.20079,87.22641,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,"Yemen, Rep.",YEM,..,..,..,42.33233,43.7515,..,..,47.59088,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Zimbabwe,ZWE,..,42.45882,..,47.8753,48.73362,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Arab World,ARB,44.54737,51.92024,62.26881,62.45941,61.08331,61.53884,62.06563,62.55911,63.06303,63.51428,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Caribbean small states,CSS,63.89757,73.15722,74.97573,73.82884,73.13051,73.56486,72.70735,73.75093,73.90341,74.27317,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Central Europe and the Baltics,CEB,..,83.96686,88.62826,88.56838,89.68087,89.51156,89.81324,89.62629,89.76877,89.73885,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Early-demographic dividend,EAR,..,44.71883,58.92174,60.30106,61.58025,62.1179,62.53617,62.77726,63.76386,64.08017,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,East Asia & Pacific,EAS,..,63.76998,76.05022,75.38456,76.80045,79.21913,78.92814,79.01017,78.7363,78.90534,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,East Asia & Pacific (excluding high income),EAP,..,63.01623,75.58281,74.77548,76.30379,78.85949,78.55537,78.6135,78.30426,78.46543,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,East Asia & Pacific (IDA & IBRD countries),TEA,..,62.7066,75.38487,74.56589,76.11492,78.70527,78.39649,78.45527,78.14456,78.31161,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Euro area,EMU,80.39367,86.81765,90.81806,90.61763,90.02466,89.83049,90.03888,90.38816,90.58376,90.60507,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Europe & Central Asia,ECS,81.78736,84.63935,88.24032,88.28786,89.4201,89.92729,90.22944,89.93778,90.20232,89.92563,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Europe & Central Asia (excluding high income),ECA,..,81.64213,85.73788,86.24599,88.22682,88.81447,89.01455,88.20588,88.63549,88.08639,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Europe & Central Asia (IDA & IBRD countries),TEC,..,82.29494,86.04322,86.51647,88.44553,89.01402,89.26089,88.53747,88.96116,88.43456,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,European Union,EUU,81.18913,87.16646,90.66274,90.25664,90.53868,90.84754,91.19895,91.32184,91.44627,91.46641,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Fragile and conflict affected situations,FCS,..,25.72943,35.93476,36.6002,35.62697,36.03712,36.51341,36.85874,37.63171,37.62826,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Heavily indebted poor countries (HIPC),HPC,..,17.42459,29.74624,30.5583,30.81079,31.47466,32.43202,32.2428,32.53769,32.8487,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,High income,HIC,76.64903,83.89104,88.15138,88.29552,88.67842,89.1936,89.87371,90.53649,90.745,90.81931,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IBRD only,IBD,..,58.5507,69.97504,70.32132,71.99196,73.04477,73.0542,72.90287,73.48382,73.57131,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA & IBRD total,IBT,..,51.08576,60.37714,60.68411,61.91644,62.72301,62.75054,62.8315,63.24158,63.32784,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA blend,IDB,..,29.5595,40.32432,40.34677,41.75226,42.30329,41.7424,43.48944,44.27608,44.93787,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA only,IDX,18.2695,26.10125,35.85177,36.91835,37.18216,37.89062,39.03294,39.67625,39.71058,39.94525,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA total,IDA,..,27.27955,37.36552,38.07079,38.72726,39.38482,39.94132,40.96381,41.25943,41.64309,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Late-demographic dividend,LTE,..,71.17507,79.65448,78.69464,80.76516,83.14235,82.80978,82.92815,82.44917,82.59895,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & Caribbean,LCN,59.61357,65.71705,72.9849,72.76669,76.05959,76.36003,76.75564,77.49153,77.36148,77.50429,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & Caribbean (excluding high income),LAC,59.16076,65.21407,72.67364,72.45098,75.78636,76.09166,76.47914,77.24594,77.15013,77.29944,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & the Caribbean (IDA & IBRD countries),TLA,59.24334,65.38891,72.76949,72.55697,75.89555,76.21968,76.65285,77.41567,77.28509,77.43196,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Least developed countries: UN classification,LDC,15.29696,24.04056,33.08418,34.27019,35.18394,36.12135,37.28353,37.99336,37.93698,38.05158,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Low & middle income,LMY,..,50.93565,60.32994,60.64235,61.86824,62.6777,62.70272,62.78626,63.20392,63.29202,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Low income,LIC,..,20.88775,33.424,34.18809,33.00196,33.30497,33.99723,33.3952,33.51031,33.57867,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Lower middle income,LMC,..,41.15796,54.13049,55.38944,56.91442,57.27701,57.60987,58.26122,59.56994,59.91367,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa,MEA,49.47763,61.34339,71.20198,71.53439,69.52544,70.20788,70.95123,71.86762,72.42314,72.89887,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa (excluding high income),MNA,49.25892,60.76744,69.73419,69.84611,67.29459,67.82328,68.61788,69.63247,70.16223,70.61009,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa (IDA & IBRD countries),TMN,49.05288,60.57024,69.50265,69.60627,66.99178,67.51367,68.29196,69.29603,69.79347,70.25002,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle income,MIC,..,53.98122,64.12658,64.47047,66.15774,67.10091,67.12962,67.42127,67.9526,68.12466,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,North America,NAC,84.65892,86.91654,89.47648,89.55233,89.64119,89.96159,91.36782,92.79179,93.07327,93.06775,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,OECD members,OED,72.04203,80.08977,86.02198,85.84729,87.04059,87.72014,88.46915,89.00189,89.3494,89.36801,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Other small states,OSS,35.60473,43.11204,51.62497,52.43997,52.7261,53.1738,53.35628,53.6004,54.02025,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Pacific island small states,PSS,..,55.04421,67.39136,66.70892,66.19857,..,..,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Post-demographic dividend,PST,78.24199,85.18859,88.54826,88.58138,88.79159,89.23449,89.86954,90.54602,90.73148,90.7899,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Pre-demographic dividend,PRE,..,18.21793,30.25196,30.51339,31.63519,32.22259,32.96741,33.74958,34.67489,35.01341,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Small states,SST,44.1201,49.94965,57.06738,57.3443,57.34041,57.68301,57.59482,57.88084,58.13102,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,South Asia,SAS,..,39.21835,54.02543,55.94732,57.56894,58.0758,58.30514,58.68417,60.20007,60.5279,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,South Asia (IDA & IBRD),TSA,..,39.21835,54.02543,55.94732,57.56894,58.0758,58.30514,58.68417,60.20007,60.5279,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa,SSF,..,20.70502,32.06327,32.45388,33.38542,34.02342,34.8044,35.0705,35.29055,35.58426,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa (excluding high income),SSA,..,20.69953,32.06235,32.45156,33.38244,34.02056,34.80147,35.06753,35.28772,35.58147,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,20.70502,32.06327,32.45388,33.38542,34.02342,34.8044,35.0705,35.29055,35.58426,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Upper middle income,UMC,..,69.54157,79.40965,78.60217,80.77983,82.91939,82.72245,82.62597,82.12463,82.24137,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,World,WLD,..,54.93954,63.53369,63.79482,64.8996,65.64805,65.71337,65.82859,66.19644,66.27183,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
