Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
High-technology exports (current US$),TX.VAL.TECH.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Africa,ZAF,..,..,2763376497,2939307974,2717237923,2808161580,2934141398,2398334402,2198489231,2268032625,2043755596,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Spain,ESP,..,..,14103345764,14087892034,17222929747,16348267049,13112214605,15605962203,14936653566,15506803958,15069892196,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sri Lanka,LKA,..,..,71718329,60090697,72434479,71161857,63227844,67493901,79026655,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Kitts and Nevis,KNA,..,..,36627,12585339,10761053,7944481,5354386,6931900,6842006,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Lucia,LCA,..,..,..,1513358,2882323,2100682,2083156,4560982,3921940,9939617,5351934,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Vincent and the Grenadines,VCT,..,..,1400,2654,72591,32360,..,185,55,332,1120024,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sudan,SDN,..,..,..,..,..,1230308,1014184,1526016,549176,869554,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Suriname,SUR,..,..,5886909,11675458,5740641,10063402,2471126,2519617,1028529,1169002,2914164,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sweden,SWE,..,..,25945757020,22234634078,21894467170,21452938137,19016796301,19144559630,17434042461,17442088069,17554679389,..
High-technology exports (current US$),TX.VAL.TECH.CD,Switzerland,CHE,..,..,51174506279,51313676663,54387922156,57114920705,54267152351,55889147294,29844323632,30136242614,29879336966,..
High-technology exports (current US$),TX.VAL.TECH.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tanzania,TZA,..,..,44767416,105568119,54800135,28112715,9849468,17983736,16962666,186258425,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Thailand,THA,..,..,36167465191,37195246417,37090554338,38523244046,38877663111,39083699792,43987099050,44795081987,40263648711,..
High-technology exports (current US$),TX.VAL.TECH.CD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Togo,TGO,..,..,3271246,685092,939714,531886,1245120,2655490,3202735,1293398,710008,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tonga,TON,..,..,1264,152533,56676,28003,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Trinidad and Tobago,TTO,..,..,6491931,33519356,10410762,6663099,5675253,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tunisia,TUN,..,..,1088158471,856102212,805692837,871477651,838438493,879283155,850853009,832918092,840507140,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turkey,TUR,..,..,2206768903,2337357015,2651883539,2825810286,2773458779,2703152465,3500896134,3116828012,4302100256,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turks and Caicos Islands,TCA,..,..,142047,208171,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uganda,UGA,..,..,153379164,177393165,9211171,11574770,9670945,8440320,8123723,19912643,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ukraine,UKR,..,..,2170226921,2877410336,2491983569,2222441328,1626367584,1245921696,1267145051,1247555874,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,United Arab Emirates,ARE,..,..,..,493096465,401364038,1493181546,905209769,5712563224,2188953095,2395569469,30314496505,..
High-technology exports (current US$),TX.VAL.TECH.CD,United Kingdom,GBR,..,..,76724121952,74212593263,75593926804,76895178085,75619201291,75001628651,75275694845,76926541023,78176113113,..
High-technology exports (current US$),TX.VAL.TECH.CD,United States,USA,..,..,169464157156,172387240523,172145368079,179263970137,178349526944,176668196714,156937052150,156365524736,156361791913,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uruguay,URY,..,..,136348949,198244856,194422906,178779704,273942982,153433875,129215276,120197863,116890950,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,41086846,12428993,20483658,..
High-technology exports (current US$),TX.VAL.TECH.CD,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Vietnam,VNM,..,..,11706749291,21344684276,32759458404,36377184989,47523875603,55215295475,74113940404,82613421026,90436077041,..
High-technology exports (current US$),TX.VAL.TECH.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,West Bank and Gaza,PSE,..,..,696891,1128720,376541,1101491,5860647,4340427,4292150,6243920,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Yemen, Rep.",YEM,..,..,678968,584721,2668283,1319726,5030503,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zambia,ZMB,..,..,15301948,54715143,40338876,21085881,53313918,256257250,36465219,25805507,22478701,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zimbabwe,ZWE,..,..,8996039,20209903,19021957,12140907,11830010,13735165,11206210,9719357,27810712,..
High-technology exports (current US$),TX.VAL.TECH.CD,Arab World,ARB,..,..,..,..,..,3218662443,3220480650,7946249643,4507019694,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,47107700,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Central Europe and the Baltics,CEB,..,..,78192567931,72234588940,76743126985,82382246952,77183851196,80536685436,90019834335,101549898144,101148373754,..
High-technology exports (current US$),TX.VAL.TECH.CD,Early-demographic dividend,EAR,..,..,100418543065,101468906933,..,109380633805,105276798396,104914557840,148502714650,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Euro area,EMU,..,..,555078949683,550965670002,581249339096,597946841957,536304714910,552842967138,542970492862,578094610803,588210153699,..
High-technology exports (current US$),TX.VAL.TECH.CD,Europe & Central Asia,ECS,..,..,804456092011,789966430985,828502179796,855692733106,782915675790,801613806322,770927513547,820167162663,833200233450,..
High-technology exports (current US$),TX.VAL.TECH.CD,Europe & Central Asia (excluding high income),ECA,..,..,15020410163,19036839803,20334272347,21576214743,21337097897,20048644214,20463675100,20154426448,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,31171939586,34447291314,38855398398,44040642286,43568731037,44021852243,46207594019,50040278613,49254097280,..
High-technology exports (current US$),TX.VAL.TECH.CD,European Union,EUU,..,..,658347955117,642399938410,674876760641,696267822131,628319643391,648149156173,643218189923,691198042695,702111806909,..
High-technology exports (current US$),TX.VAL.TECH.CD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,815928180,574924772,708008764,609654261,599188163,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,High income,HIC,..,..,1413361996885,1398114048864,1435605221720,1469146746019,1377645941049,1383278033071,1671921499632,1800382472202,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,IBRD only,IBD,..,..,785563385935,854607319652,937797682960,950873911043,947797032545,899271122544,1039148633902,1155364854822,1140721638661,..
High-technology exports (current US$),TX.VAL.TECH.CD,IDA & IBRD total,IBT,..,..,..,..,939107432471,952302567880,949797237167,901212698298,1041177995476,1157443438287,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,IDA blend,IDB,..,..,..,..,..,..,..,..,610148245,556029768,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Late-demographic dividend,LTE,..,..,729660162968,796876077555,876164646211,890292602698,896042805686,858222108976,949159630768,1057218509621,1067700031346,..
High-technology exports (current US$),TX.VAL.TECH.CD,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Latin America & Caribbean (excluding high income),LAC,..,..,67418140608,73122498325,74349834796,75964180064,74015207840,77099750509,85134180936,89758842226,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,72998993061,75911482470,77325566962,77671088635,75567971923,78917137246,87255846333,90559328304,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Low & middle income,LMY,..,..,..,..,..,928130206057,926013790975,875420823230,1013223896793,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lower middle income,LMC,..,..,..,..,..,59383324439,67634017932,74625928397,128037465840,142209065585,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Middle East & North Africa,MEA,..,..,15462817915,14858375853,15026355607,16793396110,17886257652,20985903040,17496813614,19047124601,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,1942689784,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,1936829137,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Middle income,MIC,..,..,764656332304,837390810298,917415633407,927935440497,925938051382,875317548139,1013070492033,1126604571877,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,North America,NAC,..,..,197599327154,206164224253,204917535568,208797486542,207197935424,203466043942,184536717074,187404781427,188786437936,..
High-technology exports (current US$),TX.VAL.TECH.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,OECD members,OED,..,..,1321222237565,1311867486870,1344002429531,1378599930261,1293024670239,1298482482675,1293492220819,1381587935916,1351115942217,..
High-technology exports (current US$),TX.VAL.TECH.CD,Other small states,OSS,..,..,..,..,..,..,..,..,3074565417,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Post-demographic dividend,PST,..,..,1347641492760,1336785924372,1369836833121,1396870083473,1301181500886,1294656659008,1586849842898,1711154980099,1665893561292,..
High-technology exports (current US$),TX.VAL.TECH.CD,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,869246178,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Asia,SAS,..,..,14994861712,14410422904,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Asia (IDA & IBRD),TSA,..,..,14994861712,14410422904,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sub-Saharan Africa,SSF,..,..,..,..,..,3833591009,4232750940,3377728904,3085776911,3097764937,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,4230072569,3375617778,2994247460,3060861178,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,3833591009,4232750940,3377728904,3085776911,3097764937,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Upper middle income,UMC,..,..,733798938554,796951761520,861816133243,868552116058,858304033450,800691619742,885033026193,984395506292,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,World,WLD,..,..,..,..,2353208669699,2397276952076,2303659732024,2258698856301,2685145396425,2927108510816,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
